order_id,order_date,region,product_category,product_name,sales_rep,customer_segment,units_sold,unit_price,unit_cost,discount_pct
102387,2024-12-23,West,Furniture,Standing Desk,Eva Rossi,SMB,20,373.73,205.55,0.0
102388,2024-12-15,North,Office Supplies,Notebook Pack,Bob Martinez,Enterprise,6,109.93,49.47,0.0
102389,2024-11-15,West,Office Supplies,Stapler,Eva Rossi,Enterprise,15,69.51,31.28,0.0
102390,2024-06-15, West,Software,CRM License,Hassan Ali,Enterprise,7,454.1,90.82,0.0
102391,2024-03-11,North,Electronics,Docking Station,Alice Chen,SMB,37,1493.12,970.53,0.1
102392,2024-08-13,South,Electronics,Laptop Pro,Eva Rossi,Enterprise,20,1101.42,715.92,0.0
102393,2024-03-21,North,Software,Design Suite,David Okafor,Consumer,28,271.83,54.37,0.15
102394,2024-06-22,North,Office Supplies,Pen Set,Carol Singh,Consumer,24,38.63,17.38,0.0
102395,2024-08-28,North,Electronics,"Monitor 27""",Alice Chen,Consumer,23,523.63,340.36,0.0
102396,2024-12-12,South,Office Supplies,Pen Set,Alice Chen,Consumer,3,99.93,44.97,0.0
102397,2024-04-15,South,Furniture,Filing Cabinet,David Okafor,Consumer,21,811.36,446.25,0.0
102398,2024-04-02,South,Furniture,Bookshelf,Hassan Ali,Enterprise,26,834.27,458.85,0.0
102399,2024-09-25,West,Office Supplies,Printer Paper,Grace Park,Enterprise,29,64.96,29.23,0.15
102400,2024-01-03,South,Office Supplies,Printer Paper,Frank Lee,Consumer,34,13.13,5.91,0.0
102401,2024-07-26,North,Furniture,Filing Cabinet,Frank Lee,SMB,10,511.72,281.45,0.0
102402,2024-09-30,West,Electronics,Wireless Mouse,Eva Rossi,SMB,48,255.79,166.26,0.15
102403,2024-07-20,South,Electronics,Docking Station,Carol Singh,SMB,10,1483.48,964.26,0.1
102404,2024-05-20,South,Office Supplies,Stapler,Grace Park,Enterprise,15,112.66,50.7,0.0
102405,2024-10-30,North,Electronics,Webcam HD,Bob Martinez,Consumer,3,1056.1,686.46,0.0
102406,2024-05-15,North,Software,Backup Service,Grace Park,SMB,2,84.91,16.98,0.0
102407,2024-09-17, West,Furniture,Filing Cabinet,Grace Park,Enterprise,46,179.24,98.58,0.0
102408,2024-06-18,East,Furniture,Ergo Chair,David Okafor,SMB,36,530.01,291.51,0.1
102409,2024-01-10,East,Office Supplies,Pen Set,Alice Chen,,3,54.15,24.37,0.0
102410,2024-07-13,East,Electronics,Docking Station,David Okafor,SMB,8,394.63,256.51,0.0
102411,2024-01-19,South,Electronics,Docking Station,Eva Rossi,SMB,21,666.96,433.52,0.0
102412,2024-12-06,West,Electronics,Docking Station,Eva Rossi,Enterprise,49,1290.23,838.65,0.0
102413,2024-08-08,East,Furniture,Bookshelf,Bob Martinez,Consumer,10,167.68,92.22,0.0
102414,2024-05-16,South,Electronics,Webcam HD,Eva Rossi,Enterprise,12,1328.09,863.26,0.0
102415,2024-06-26,South,Software,CRM License,Frank Lee,Consumer,9,88.01,17.6,0.0
102416,2024-08-14,North,Software,Design Suite,David Okafor,Enterprise,38,530.66,106.13,0.0
102417,2024-04-05,West,Furniture,Filing Cabinet,Eva Rossi,Consumer,19,244.29,134.36,0.0
102418,2024-04-15,West,Electronics,"Monitor 27""",David Okafor,Consumer,20,606.04,393.93,0.0
102419,2024-06-02,East,Electronics,"Monitor 27""",Hassan Ali,SMB,17,909.37,591.09,0.05
102420,2024-04-04,North,Software,Design Suite,Frank Lee,SMB,35,334.3,66.86,0.0
102421,2024-10-04,South,Furniture,Bookshelf,Eva Rossi,,9,269.46,148.2,0.0
102422,2024-02-07,East,Office Supplies,Notebook Pack,Alice Chen,Enterprise,13,21.07,9.48,0.0
102423,2024-10-29,East,Software,Backup Service,Frank Lee,Consumer,6,161.41,32.28,0.0
102424,2024-05-07,South,Furniture,Filing Cabinet,Carol Singh,SMB,14,589.06,323.98,0.0
102425,2024-07-24,East,Office Supplies,Printer Paper,Carol Singh,SMB,8,5.42,2.44,0.05
102426,2024-02-27,West,Electronics,Laptop Pro,David Okafor,SMB,19,1047.97,681.18,0.0
102427,2024-05-21,West,Furniture,Bookshelf,Alice Chen,Enterprise,8,103.18,56.75,0.1
102428,2024-10-03,West,Electronics,Laptop Pro,Bob Martinez,Enterprise,61,929.77,604.35,0.0
102429,2024-04-09,East,Office Supplies,Ink Cartridge,Bob Martinez,Enterprise,4,119.34,53.7,0.0
102430,2024-02-18,West,Furniture,Ergo Chair,Grace Park,,16,101.18,55.65,0.0
102431,2024-07-10,East,Furniture,Ergo Chair,Carol Singh,Consumer,32,827.29,455.01,0.15
102432,2024-02-29, West,Software,CRM License,Alice Chen,Enterprise,28,157.38,31.48,0.1
102433,2024-04-25,West,Office Supplies,Stapler,Hassan Ali,Enterprise,36,49.25,22.16,0.0
102434,2024-06-13,East,Software,Security Suite,Hassan Ali,Enterprise,5,350.86,70.17,0.05
102435,2024-07-25,North,Electronics,Wireless Mouse,Bob Martinez,SMB,24,619.3,402.54,0.05
102436,2024-08-22,North,Software,CRM License,Carol Singh,SMB,40,393.94,78.79,0.0
102437,2024-09-04,South,Electronics,Wireless Mouse,Carol Singh,SMB,35,201.55,131.01,0.0
102438,2024-11-05,South,Electronics,Webcam HD,Bob Martinez,Enterprise,1,913.78,593.96,0.0
102439,2024-01-25,East,Software,CRM License,Eva Rossi,SMB,10,340.2,68.04,0.1
102440,2024-05-12,West,Electronics,Wireless Mouse,Eva Rossi,Enterprise,10,1204.06,782.64,0.0
102441,2024-01-01,North,Office Supplies,Pen Set,David Okafor,Enterprise,9,59.11,26.6,0.0
102442,2024-01-04,South,Furniture,Bookshelf,Alice Chen,Consumer,29,731.02,402.06,0.0
102443,2024-03-18,West,Furniture,Ergo Chair,Bob Martinez,Consumer,33,738.4,406.12,0.0
102444,2024-08-06,West,Office Supplies,Printer Paper,Frank Lee,Consumer,35,67.72,30.47,0.0
102445,2024-11-23,North,Office Supplies,Stapler,Grace Park,Consumer,22,5.5,2.47,0.05
102446,2024-10-10,North,Software,Design Suite,Alice Chen,SMB,34,184.87,36.97,0.0
102447,2024-08-24,North,Furniture,Bookshelf,Frank Lee,Consumer,42,678.05,372.93,0.15
102448,2024-10-11,North,Electronics,Wireless Mouse,David Okafor,SMB,29,346.65,225.32,0.05
102449,2024-03-03,East,Office Supplies,Printer Paper,Alice Chen,SMB,30,41.3,18.58,0.1
102450,2024-11-03,West,Furniture,Standing Desk,Frank Lee,SMB,2,339.06,186.48,0.0
102451,2024-11-21, north ,Furniture,Standing Desk,David Okafor,Enterprise,21,765.87,421.23,0.0
102452,2024-02-04,North,Software,Backup Service,Grace Park,Enterprise,3,391.81,78.36,0.0
102453,2024-06-21,South,Furniture,Filing Cabinet,Carol Singh,Enterprise,11,545.84,300.21,0.0
102454,2024-10-30,North,Software,Security Suite,Eva Rossi,Enterprise,3,556.78,111.36,0.0
102455,2024-06-23,East,Electronics,Wireless Mouse,Hassan Ali,,35,525.14,341.34,0.0
102456,2024-11-03,east,Office Supplies,Stapler,Hassan Ali,SMB,5,94.85,42.68,0.0
102457,2024-12-08,South,Office Supplies,Pen Set,Frank Lee,SMB,28,59.14,26.61,0.0
102458,2024-06-22,East,Office Supplies,Stapler,Bob Martinez,SMB,22,13.15,5.92,0.0
102459,2024-01-22,West,Electronics,Docking Station,Eva Rossi,SMB,36,527.68,342.99,0.0
102460,2024-05-04,West,Office Supplies,Ink Cartridge,Carol Singh,Enterprise,37,63.6,28.62,0.0
102461,2024-03-19,West,Electronics,Webcam HD,Hassan Ali,Enterprise,28,791.79,514.66,0.0
102462,2024-06-22,East,Furniture,Filing Cabinet,Frank Lee,SMB,24,277.29,152.51,0.05
102463,2024-08-02,West,Electronics,Laptop Pro,Eva Rossi,SMB,6,651.5,423.48,0.0
102464,2024-06-18,East,Electronics,"Monitor 27""",Grace Park,Consumer,14,801.91,521.24,0.0
102465,2024-03-12,South,Software,Security Suite,Hassan Ali,SMB,32,568.4,113.68,0.0
102466,2024-04-20,South,Office Supplies,Printer Paper,Bob Martinez,Enterprise,29,32.72,14.72,0.0
102467,2024-09-05,East,Electronics,Docking Station,Hassan Ali,SMB,29,1193.51,775.78,0.0
102468,2024-01-10,SOUTH,Furniture,Standing Desk,Eva Rossi,Enterprise,25,238.61,131.24,0.05
102469,2024-03-19,North,Furniture,Bookshelf,David Okafor,Enterprise,32,377.41,207.58,0.0
102470,2024-11-22,North,Software,Design Suite,Frank Lee,Enterprise,39,402.66,80.53,0.0
102471,2024-02-06,West,Office Supplies,Pen Set,Bob Martinez,SMB,31,47.72,21.47,0.0
102472,2024-05-31,North,Office Supplies,Pen Set,Grace Park,Enterprise,20,72.66,32.7,0.05
102473,2024-03-16,East,Software,Security Suite,David Okafor,Enterprise,10,389.21,77.84,0.0
102474,2024-02-08,West,Furniture,Standing Desk,Grace Park,Enterprise,14,898.17,493.99,0.1
102475,2024-06-03,East,Electronics,Laptop Pro,Alice Chen,SMB,3,829.31,539.05,0.0
102476,2024-07-09,West,Furniture,Filing Cabinet,Hassan Ali,Consumer,3,196.28,107.95,0.0
102477,2024-03-05,North,Electronics,Wireless Mouse,Eva Rossi,Enterprise,21,290.94,189.11,0.05
102478,2024-01-29,North,Office Supplies,Notebook Pack,David Okafor,Enterprise,17,66.64,29.99,0.0
102479,2024-02-19,South,Office Supplies,Notebook Pack,Hassan Ali,Consumer,30,33.12,14.9,0.0
102480,2024-08-26,North,Electronics,"Monitor 27""",Frank Lee,SMB,35,1462.08,950.35,0.0
102481,2024-11-10,West,Software,Design Suite,Grace Park,Consumer,58,356.15,71.23,0.0
102482,2024-03-06,West,Software,CRM License,Alice Chen,Enterprise,26,129.44,25.89,0.15
102483,2024-04-27,West,Software,Backup Service,Bob Martinez,SMB,34,538.26,107.65,0.0
102484,2024-05-05,South,Furniture,Standing Desk,Eva Rossi,Consumer,17,123.79,68.08,0.0
102485,2024-05-12,West,Electronics,Laptop Pro,David Okafor,SMB,24,969.44,630.14,0.0
102486,2024-03-30, north ,Furniture,Bookshelf,Grace Park,Enterprise,8,685.57,377.06,0.0
102487,2024-01-21,South,Furniture,Standing Desk,Eva Rossi,SMB,18,624.93,343.71,0.0
102488,2024-07-11,South,Electronics,Webcam HD,Grace Park,Enterprise,29,1304.46,847.9,0.0
102489,2024-05-10,South,Software,Security Suite,Hassan Ali,SMB,8,284.83,56.97,0.0
102490,2024-05-05,South,Electronics,Wireless Mouse,Carol Singh,,10,563.31,366.15,0.0
102491,2024-04-06,West,Office Supplies,Printer Paper,Carol Singh,SMB,5,110.56,49.75,0.05
102492,2024-12-06,West,Furniture,Standing Desk,Alice Chen,Consumer,53,244.5,134.48,0.0
102493,2024-08-11,South,Office Supplies,Pen Set,Frank Lee,Enterprise,18,101.81,45.81,0.15
102494,2024-06-02,South,Software,Backup Service,Alice Chen,SMB,20,420.77,84.15,0.0
102495,2024-03-16,North,Furniture,Bookshelf,Frank Lee,SMB,38,111.97,61.58,0.0
102496,2024-10-20,North,Office Supplies,Ink Cartridge,David Okafor,Consumer,10,118.93,53.52,0.0
102497,2024-11-21,North,Office Supplies,Stapler,Hassan Ali,Enterprise,21,112.3,50.53,0.0
102498,2024-01-12,east,Furniture,Standing Desk,Eva Rossi,Enterprise,22,673.29,370.31,0.0
102499,2024-12-06,South,Office Supplies,Pen Set,Eva Rossi,Consumer,22,89.86,40.44,0.0
102500,2024-09-12,South,Furniture,Ergo Chair,David Okafor,Enterprise,38,415.66,228.61,0.05
102501,2024-02-06,West,Electronics,"Monitor 27""",Eva Rossi,Enterprise,3,1017.38,661.3,0.1
102502,2024-10-02,South,Electronics,Wireless Mouse,Frank Lee,SMB,14,958.07,622.75,0.0
102503,2024-02-09,West,Furniture,Bookshelf,Grace Park,SMB,35,267.7,147.24,0.0
102504,2024-01-19,East,Furniture,Standing Desk,Grace Park,,3,253.87,139.63,0.1
102505,2024-02-12,West,Furniture,Ergo Chair,Bob Martinez,Enterprise,29,400.9,220.5,0.05
102506,2024-06-17, north ,Software,Design Suite,Frank Lee,Enterprise,2,126.94,25.39,0.0
102507,2024-08-14,West,Furniture,Bookshelf,Eva Rossi,Enterprise,22,704.56,387.51,0.05
102508,2024-05-29,South,Office Supplies,Ink Cartridge,Alice Chen,,7,24.97,11.24,0.05
102509,2024-02-14,West,Software,CRM License,David Okafor,Consumer,25,311.65,62.33,0.05
102510,2024-03-13,East,Office Supplies,Ink Cartridge,Hassan Ali,SMB,10,47.49,21.37,0.0
102511,2024-11-07,South,Software,CRM License,Bob Martinez,SMB,9,542.82,108.56,0.0
102512,2024-12-18,South,Furniture,Bookshelf,Alice Chen,Enterprise,28,505.91,278.25,0.0
102513,2024-10-03,West,Electronics,Docking Station,Frank Lee,SMB,37,840.51,546.33,0.0
102514,2024-02-07,South,Office Supplies,Stapler,Eva Rossi,SMB,21,46.86,21.09,0.1
102515,2024-10-27,North,Office Supplies,Printer Paper,Bob Martinez,SMB,29,78.42,35.29,0.0
102516,2024-09-10,West,Electronics,Laptop Pro,Carol Singh,SMB,42,308.33,200.41,0.0
102517,2024-07-11,West,Electronics,Webcam HD,Eva Rossi,SMB,55,1387.34,901.77,0.0
102518,2024-02-22,North,Office Supplies,Stapler,Frank Lee,Consumer,31,109.16,49.12,0.0
102519,2024-12-30,North,Electronics,Docking Station,Bob Martinez,Enterprise,22,1405.29,913.44,0.0
102520,2024-06-10,South,Furniture,Filing Cabinet,David Okafor,Enterprise,21,391.72,215.45,0.0
102521,2024-01-17,East,Software,Backup Service,David Okafor,SMB,18,127.5,25.5,0.15
102522,2024-03-17,North,Electronics,Wireless Mouse,Bob Martinez,Consumer,37,394.01,256.11,0.05
102523,2024-05-26,South,Furniture,Ergo Chair,Grace Park,Consumer,24,231.42,127.28,0.0
102524,2024-01-23,East,Office Supplies,Ink Cartridge,Frank Lee,Consumer,30,91.69,41.26,0.0
102525,2024-04-28,West,Furniture,Ergo Chair,David Okafor,SMB,12,491.54,270.35,0.0
102526,2024-06-20,South,Electronics,Laptop Pro,Hassan Ali,Consumer,36,845.12,549.33,0.15
102527,2024-12-13,South,Software,Design Suite,David Okafor,SMB,8,469.38,93.88,0.0
102528,2024-02-01,North,Software,Design Suite,Eva Rossi,SMB,9,113.04,22.61,0.0
102529,2024-07-30,West,Office Supplies,Ink Cartridge,Bob Martinez,Enterprise,32,6.24,2.81,0.0
102530,2024-12-01,West,Furniture,Standing Desk,Grace Park,Enterprise,36,801.96,441.08,0.15
102531,2024-10-22,North,Furniture,Filing Cabinet,Frank Lee,Consumer,13,268.1,147.46,0.1
102532,2024-12-04,West,Office Supplies,Printer Paper,Hassan Ali,Consumer,34,50.39,22.68,0.1
102533,2024-03-03,West,Software,Design Suite,Alice Chen,SMB,19,220.43,44.09,0.05
102534,2024-10-20,East,Electronics,Wireless Mouse,Frank Lee,Consumer,28,1353.32,879.66,0.0
102535,2024-12-24,West,Electronics,Webcam HD,Hassan Ali,Consumer,63,913.45,593.74,0.05
102536,2024-04-29,East,Furniture,Ergo Chair,Grace Park,Enterprise,2,642.37,353.3,0.1
102537,2024-07-01,North,Office Supplies,Printer Paper,Alice Chen,Enterprise,11,21.3,9.58,0.0
102538,2024-07-13,East,Software,Design Suite,Grace Park,Enterprise,11,489.54,97.91,0.15
102539,2024-06-29,West,Office Supplies,Ink Cartridge,Alice Chen,Consumer,12,53.8,24.21,0.0
102540,2024-04-16,West,Software,CRM License,David Okafor,Enterprise,22,86.69,17.34,0.0
102541,2024-12-21,South,Office Supplies,Pen Set,Grace Park,SMB,25,107.32,48.29,0.0
102542,2024-12-16,East,Software,CRM License,Bob Martinez,SMB,30,146.75,29.35,0.0
102543,2024-05-19,North,Software,Security Suite,David Okafor,Enterprise,19,551.24,110.25,0.0
102544,2024-10-21,east,Office Supplies,Ink Cartridge,Frank Lee,SMB,27,15.82,7.12,0.1
102545,2024-05-25,North,Software,Security Suite,Eva Rossi,Enterprise,39,103.62,20.72,0.0
102546,2024-10-17,South,Software,Backup Service,Alice Chen,Consumer,12,60.64,12.13,0.0
102547,2024-08-02, north ,Furniture,Standing Desk,Frank Lee,Consumer,9,753.02,414.16,0.0
102548,2024-06-21,West,Furniture,Standing Desk,Grace Park,,35,225.57,124.06,0.0
102549,2024-02-16,North,Office Supplies,Pen Set,David Okafor,Consumer,2,46.47,20.91,0.0
102550,2024-08-27,West,Furniture,Filing Cabinet,Frank Lee,Enterprise,28,890.44,489.74,0.1
102551,2024-04-27,West,Office Supplies,Notebook Pack,Bob Martinez,Consumer,14,23.58,10.61,0.1
102552,2024-03-20,South,Furniture,Filing Cabinet,Alice Chen,SMB,30,362.14,199.18,0.0
102553,2024-03-11, north ,Electronics,Wireless Mouse,David Okafor,SMB,3,1216.38,790.65,0.0
102554,2024-12-25,East,Electronics,"Monitor 27""",Eva Rossi,Enterprise,12,1047.14,680.64,0.0
102555,2024-02-07,East,Software,Design Suite,Frank Lee,SMB,16,568.57,113.71,0.0
102556,2024-10-19,North,Electronics,Wireless Mouse,Frank Lee,Enterprise,12,679.99,441.99,0.0
102557,2024-11-13,South,Furniture,Bookshelf,Eva Rossi,Enterprise,28,492.44,270.84,0.0
102558,2024-01-12,North,Software,CRM License,Alice Chen,SMB,21,54.29,10.86,0.0
102559,2024-08-03,West,Electronics,"Monitor 27""",David Okafor,Enterprise,38,1487.2,966.68,0.0
102560,2024-07-30,East,Furniture,Standing Desk,Carol Singh,Enterprise,32,728.25,400.54,0.0
102561,2024-05-11,West,Software,Backup Service,Bob Martinez,Consumer,46,444.97,88.99,0.0
102562,2024-09-01,SOUTH,Furniture,Filing Cabinet,Carol Singh,SMB,12,672.4,369.82,0.15
102563,2024-05-29,West,Office Supplies,Stapler,Carol Singh,Consumer,17,93.97,42.29,0.0
102564,2024-06-09,West,Office Supplies,Stapler,Eva Rossi,Consumer,38,89.61,40.32,0.05
102565,2024-06-06,West,Furniture,Filing Cabinet,David Okafor,Enterprise,36,111.72,61.45,0.05
102566,2024-10-20,West,Furniture,Filing Cabinet,David Okafor,SMB,20,762.69,419.48,0.0
102567,2024-08-19,South,Office Supplies,Printer Paper,Hassan Ali,SMB,39,100.52,45.23,0.0
102568,2024-05-18,North,Furniture,Ergo Chair,Hassan Ali,SMB,13,113.39,62.36,0.0
102569,2024-12-05,North,Software,Backup Service,Alice Chen,Enterprise,43,220.07,44.01,0.0
102570,2024-10-20,South,Software,Backup Service,Eva Rossi,Enterprise,38,67.0,13.4,0.0
102571,2024-12-07, north ,Electronics,Docking Station,Frank Lee,Consumer,12,1337.43,869.33,0.0
102572,2024-09-24,South,Electronics,Webcam HD,Alice Chen,Consumer,28,384.77,250.1,0.1
102573,2024-05-23,West,Electronics,Wireless Mouse,Frank Lee,SMB,10,219.22,142.49,0.0
102574,2024-10-09,South,Office Supplies,Notebook Pack,Frank Lee,SMB,32,84.81,38.16,0.0
102575,2024-04-30,South,Electronics,Docking Station,David Okafor,SMB,9,259.1,168.42,0.0
102576,2024-04-09,North,Office Supplies,Printer Paper,Frank Lee,SMB,29,111.48,50.17,0.0
102577,2024-06-14,North,Office Supplies,Ink Cartridge,Carol Singh,Enterprise,4,104.92,47.21,0.0
102578,2024-12-20,East,Furniture,Standing Desk,David Okafor,SMB,23,703.87,387.13,0.0
102579,2024-07-26,South,Office Supplies,Stapler,Bob Martinez,SMB,14,55.28,24.88,0.0
102580,2024-05-20,North,Software,CRM License,Bob Martinez,SMB,6,180.78,36.16,0.0
102581,2024-06-18,East,Electronics,"Monitor 27""",Carol Singh,Enterprise,15,331.57,215.52,0.1
102582,2024-04-16,South,Office Supplies,Printer Paper,Grace Park,SMB,19,99.76,44.89,0.0
102583,2024-08-29,South,Furniture,Filing Cabinet,Hassan Ali,Consumer,19,358.68,197.27,0.1
102584,2024-05-08,North,Furniture,Standing Desk,Carol Singh,Enterprise,34,680.2,374.11,0.0
102585,2024-07-21,South,Office Supplies,Ink Cartridge,Carol Singh,SMB,9,75.03,33.76,0.0
102586,2024-05-15,North,Electronics,Laptop Pro,David Okafor,SMB,14,469.87,305.42,0.0
102587,2024-04-27,North,Software,Security Suite,Hassan Ali,SMB,2,53.62,10.72,0.0
102588,2024-12-21,West,Furniture,Ergo Chair,Eva Rossi,SMB,24,412.92,227.11,0.0
102589,2024-05-06,South,Electronics,"Monitor 27""",Hassan Ali,Consumer,10,653.51,424.78,0.0
102590,2024-01-26,South,Furniture,Standing Desk,Alice Chen,Consumer,28,479.35,263.64,0.0
102591,2024-05-18,North,Office Supplies,Notebook Pack,Frank Lee,SMB,34,35.97,16.19,0.0
102592,2024-07-13,North,Furniture,Standing Desk,Hassan Ali,Consumer,18,545.35,299.94,0.0
102593,2024-02-04,North,Electronics,"Monitor 27""",Alice Chen,Enterprise,11,351.7,228.6,0.0
102594,2024-04-21,East,Electronics,Wireless Mouse,Carol Singh,Enterprise,22,690.39,448.75,0.15
102595,2024-03-01,North,Furniture,Bookshelf,Hassan Ali,SMB,16,264.17,145.29,0.0
102596,2024-07-02,North,Office Supplies,Stapler,Frank Lee,SMB,30,111.74,50.28,0.1
102597,2024-09-21,North,Furniture,Standing Desk,Carol Singh,SMB,22,573.31,315.32,0.15
102598,2024-12-20,South,Office Supplies,Stapler,Carol Singh,Enterprise,35,31.74,14.28,0.0
102599,2024-05-22,South,Software,Backup Service,Hassan Ali,SMB,15,301.47,60.29,0.0
102600,2024-11-11,West,Furniture,Standing Desk,Hassan Ali,Enterprise,7,250.76,137.92,0.0
102601,2024-03-19,South,Electronics,"Monitor 27""",Eva Rossi,SMB,14,1244.48,808.91,0.15
102602,2024-10-12,North,Electronics,Laptop Pro,Bob Martinez,Enterprise,22,1092.46,710.1,0.05
102603,2024-07-24,West,Electronics,Laptop Pro,Frank Lee,SMB,6,699.85,454.9,0.0
102604,2024-10-04,West,Software,Design Suite,David Okafor,SMB,36,399.14,79.83,0.0
102605,2024-10-03,East,Software,Security Suite,Hassan Ali,SMB,27,157.71,31.54,0.0
102606,2024-07-13,North,Software,CRM License,Alice Chen,Enterprise,10,359.1,71.82,0.05
102607,2024-04-04,South,Electronics,Laptop Pro,Bob Martinez,SMB,8,647.15,420.65,0.1
102608,2024-07-11,East,Software,Backup Service,Eva Rossi,Consumer,31,461.46,92.29,0.0
102609,2024-10-29,East,Electronics,Webcam HD,David Okafor,SMB,2,591.59,384.53,0.05
102610,2024-12-21,South,Electronics,"Monitor 27""",David Okafor,Consumer,4,742.58,482.68,0.0
102611,2024-12-05,West,Furniture,Filing Cabinet,Hassan Ali,SMB,51,276.11,151.86,0.0
102612,2024-03-07,East,Electronics,Wireless Mouse,Hassan Ali,SMB,25,785.08,510.3,0.0
102613,2024-08-06,South,Software,Backup Service,Bob Martinez,Enterprise,3,359.59,71.92,0.0
102614,2024-02-08,West,Electronics,Laptop Pro,Eva Rossi,Enterprise,36,1104.53,717.94,0.0
102615,2024-09-01,West,Office Supplies,Notebook Pack,Frank Lee,SMB,41,96.26,43.32,0.0
102616,2024-12-29,East,Office Supplies,Pen Set,David Okafor,Enterprise,24,51.15,23.02,0.15
102617,2024-01-20,South,Software,Security Suite,Grace Park,Enterprise,33,268.87,53.77,0.0
102618,2024-08-28,West,Office Supplies,Notebook Pack,Frank Lee,SMB,19,15.32,6.89,0.1
102619,2024-12-12,East,Furniture,Standing Desk,Frank Lee,Enterprise,2,320.25,176.14,0.0
102620,2024-11-06,West,Software,CRM License,Bob Martinez,Consumer,7,230.71,46.14,0.0
102621,2024-05-23,West,Office Supplies,Ink Cartridge,Frank Lee,Enterprise,12,87.71,39.47,0.0
102622,2024-02-08,East,Office Supplies,Printer Paper,Bob Martinez,Enterprise,26,98.18,44.18,0.0
102623,2024-12-04,East,Furniture,Bookshelf,Grace Park,Enterprise,1,649.87,357.43,0.05
102624,2024-12-03,east,Electronics,"Monitor 27""",Hassan Ali,Consumer,10,734.11,477.17,0.0
102625,2024-07-30,North,Office Supplies,Ink Cartridge,Carol Singh,,38,77.17,34.73,0.05
102626,2024-12-24,South,Office Supplies,Ink Cartridge,Frank Lee,SMB,25,83.16,37.42,0.0
102627,2024-01-02,East,Electronics,Wireless Mouse,Bob Martinez,Consumer,10,635.61,413.15,0.05
102628,2024-08-13,North,Software,CRM License,Eva Rossi,Enterprise,19,84.14,16.83,0.0
102629,2024-01-15,North,Furniture,Standing Desk,Bob Martinez,Enterprise,32,432.68,237.97,0.0
102630,2024-12-08,North,Electronics,Laptop Pro,David Okafor,Enterprise,15,674.65,438.52,0.1
102631,2024-09-06,North,Office Supplies,Ink Cartridge,Grace Park,SMB,40,10.43,4.69,0.0
102632,2024-11-30,West,Software,Backup Service,Bob Martinez,SMB,39,275.23,55.05,0.1
102633,2024-07-24,South,Electronics,Wireless Mouse,Grace Park,SMB,12,883.06,573.99,0.0
102634,2024-01-31,West,Electronics,Docking Station,Hassan Ali,SMB,23,630.98,410.14,0.0
102635,2024-01-10,North,Office Supplies,Ink Cartridge,Frank Lee,Enterprise,2,89.75,40.39,0.0
102636,2024-05-02,West,Office Supplies,Notebook Pack,Carol Singh,Consumer,38,71.99,32.4,0.15
102637,2024-09-29,North,Office Supplies,Printer Paper,David Okafor,Enterprise,16,74.95,33.73,0.0
102638,2024-02-25,West,Electronics,Laptop Pro,Bob Martinez,SMB,8,1217.38,791.3,0.05
102639,2024-11-07,West,Office Supplies,Ink Cartridge,Carol Singh,Consumer,14,12.88,5.8,0.0
102640,2024-03-28,East,Electronics,"Monitor 27""",Grace Park,SMB,22,670.07,435.55,0.0
102641,2024-06-30,West,Office Supplies,Ink Cartridge,Frank Lee,SMB,10,113.6,51.12,0.0
102642,2024-03-15,East,Software,Backup Service,Grace Park,SMB,1,136.26,27.25,0.05
102643,2024-06-19,West,Office Supplies,Notebook Pack,Hassan Ali,Enterprise,32,63.69,28.66,0.0
102644,2024-06-14,North,Office Supplies,Pen Set,Bob Martinez,Enterprise,21,37.19,16.74,0.0
102645,2024-01-03,South,Furniture,Bookshelf,Frank Lee,Consumer,10,308.3,169.57,0.0
102646,2024-07-26,South,Office Supplies,Printer Paper,Frank Lee,Consumer,29,35.94,16.17,0.0
102647,2024-10-14,East,Electronics,Wireless Mouse,David Okafor,Consumer,14,1238.5,805.02,0.0
102648,2024-12-08,North,Office Supplies,Stapler,Bob Martinez,Consumer,27,62.63,28.18,0.0
102649,2024-05-01,North,Software,CRM License,Grace Park,Consumer,32,503.62,100.72,0.0
102650,2024-11-18,East,Office Supplies,Pen Set,Alice Chen,SMB,7,81.18,36.53,0.1
102651,2024-11-17,West,Software,CRM License,Bob Martinez,Consumer,31,52.66,10.53,0.0
102652,2024-12-27,South,Electronics,Docking Station,Grace Park,Enterprise,32,779.83,506.89,0.1
102653,2024-05-16,West,Furniture,Ergo Chair,Carol Singh,Enterprise,13,168.05,92.43,0.0
102654,2024-11-07,West,Software,CRM License,David Okafor,Enterprise,2,403.78,80.76,0.0
102655,2024-07-25, north ,Electronics,"Monitor 27""",Frank Lee,SMB,20,222.72,144.77,0.0
102656,2024-01-22,South,Office Supplies,Stapler,David Okafor,Consumer,9,83.44,37.55,0.1
102657,2024-04-08,SOUTH,Electronics,Wireless Mouse,David Okafor,SMB,9,971.11,631.22,0.0
102658,2024-09-02,North,Electronics,Docking Station,Frank Lee,SMB,14,1442.42,937.57,0.0
102659,2024-02-28,South,Electronics,Laptop Pro,Hassan Ali,SMB,2,207.47,134.86,0.1
102660,2024-06-08,South,Software,Security Suite,Grace Park,Consumer,24,203.07,40.61,0.15
102661,2024-10-10,South,Software,CRM License,Alice Chen,SMB,23,165.41,33.08,0.0
102662,2024-02-24,South,Furniture,Standing Desk,Hassan Ali,Consumer,22,91.0,50.05,0.05
